PopNum,NewSiteCode,Latitude,Longitude,range,ecoregion,region,countryORstate,Ann.Mean.Tmp,Mean.Diurn.Rng,Isotherm,Tmp.Seas,Max.Tmp.Wrm.M,Min.Tmp.Cld.M,Tmp.Ann.Rng,Mean.Tmp.Wet.Q,Mean.Tmp.Dry.Q,Mean.Tmp.Wrm.Q,Mean.Tmp.Cld.Q,Ann.Prc,Prc.Wet.M,Prc.Dry.M,Prc.Seas,Prc.Wet.Q,Prc.Dry.Q,Prc.Wrm.Q,Prc.Cld.Q,cmi_max,cmi_mean,cmi_min,cmi_range,gdd0,gdd5,gdd10,gddlgd10,gdgfgd10,gsl,gsp,gst,hurs_max,hurs_mean,hurs_min,hurs_range,kg0,kg1,kg2,kg3,kg4,kg5,ngd0,ngd5,ngd10,npp,pet_penman_max,pet_penman_mean,pet_penman_min,pet_penman_range,rsds_max,rsds_mean,rsds_min,rsds_range,scd,sfcWind_max,sfcWind_mean,sfcWind_min,sfcWind_range,vpd_max,vpd_mean,vpd_min,vpd_range,elev,height,growth,tillersN,leavesN,DTF,panicleHeight,paniclesN,biomass,TotalSeedMass,seedNumber,IndividualSeedMass,id,V1,V2,V3,V4,cluster,envPC1,envPC2,envPC3,envPC4,reg,traitPC1,traitPC2,traitPC3,rs_1_59845995,rs_1_71007448,rs_1_83769052,rs_1_236616590,rs_1_276120572,rs_4_371956276,rs_2_280397781,rs_2_280447160,rs_3_343768622,rs_6_10196144,rs_1_271082849,rs_4_35804244,rs_7_6006832
258,Pakowki1,49.39317,-111.104537,invaded,GREAT_PLAINS,Erockies,Alberta,2796,115,3.079999924,9455,3001,2628,373,2893,2672,2916,2672,3539,705,139,547,1542,455,1397,455,-61,-576,-1446,1386,29355,18274,9420,275,123,125,2622,2849,5944,5397,4986,958,7,7,7,15,14,11,244,200,153,6080,17771,8623,2167,15604,25517,14989,4365,21152,144,5021,4704,4219,802,11564,5568,1616,9948,866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,-0.376674899,-3.836245508,-1.26684083,0.426093051,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
259,Marysville1,49.630897,-115.96087,invaded,WESTERN_CORDILLERA,Wrockies,British_Columbia,2799,114,3.130000114,8638,2992,2629,363,2885,2753,2911,2688,5091,720,289,290,1672,922,1489,1300,439,-288,-1123,1562,28940,17409,8716,275,128,170,2933,2862,6381,5674,5109,1272,19,19,19,13,13,11,257,202,148,8342,15207,6966,756,14450,24596,14368,3756,20840,151,1465,1345,1208,258,11024,5217,1463,9561,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,1.00E-09,0.741434971,3.03E-05,0.258534774,admixed,-2.461367215,-2.974267471,-0.846385245,-0.068831711,Wrockies,NA,NA,NA,0,0,0,2,0,2,2,2,0,2,2,0,0
260,Wellfleet1,40.802,-100.679,invaded,GREAT_PLAINS,Erockies,Nebraska,2831,122,3.210000038,9651,3041,2662,379,2931,2707,2956,2707,5910,1029,95,636,2792,377,2540,377,-174,-552,-1177,1003,38553,25929,15721,289,110,171,5297,2862,5630,5482,5279,351,26,15,26,13,13,10,277,229,180,9448,19593,10261,3065,16528,24932,16715,7849,17083,100,5516,4811,4295,1221,13622,6647,2195,11427,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,0.004044075,0.013765585,0.602454416,0.379735924,green,1.026726317,-0.309736336,-2.095942866,2.371359963,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,NA,2,2,2,2
261,Lasky3,36.06511333,-112.1212283,invaded,WESTERN_CORDILLERA,Wrockies,Arizona,2829,134,3.74000001,8582,3022,2663,359,2932,2873,2941,2720,4018,559,92,368,1279,483,1015,1225,125,-652,-1820,1945,36884,23830,13703,290,115,135,2429,2850,5061,4560,3747,1314,12,13,23,12,13,10,294,231,176,6802,19081,9759,2758,16323,29006,16936,5661,23345,108,6494,5380,4458,2036,15104,7804,2686,12418,1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,3.349150399,-2.084765525,0.462247872,0.352574331,Wrockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
262,SouthCharleston1,38.366662,-81.687081,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,West_Virginia,2868,95,3.019999981,8012,3025,2709,316,2951,2877,2969,2761,10902,1261,710,183,3502,2320,3253,2357,562,47,-434,997,50163,33696,20836,314,85,365,10902,2869,6164,5847,5538,626,9,9,9,12,7,10,365,285,230,15069,15004,8360,2502,12503,21909,14627,6380,15529,0,2427,2071,1530,897,11866,7153,3009,8857,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,-2.753936366,6.411865692,-1.770914793,1.078808613,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,0,0,0
263,Lexington1,38.05641,-84.51888,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Kentucky,2864,96,2.950000048,8333,3029,2705,324,2950,2924,2969,2753,12080,1359,842,155,3671,2587,3208,2764,707,83,-558,1266,48374,32586,20159,309,89,365,12080,2864,5934,5751,5562,372,9,9,9,12,7,10,365,276,221,16153,15942,8959,2844,13098,22162,14913,6479,15683,0,3347,2891,2197,1150,12882,7289,2758,10124,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,-2.754077274,6.574087475,-1.45749196,1.924020837,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,0,0,0
264,TailOfTheDragon1,35.50371,-83.97611,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Tennessee,2877,96,3.210000038,7403,3024,2725,299,2778,2930,2970,2778,14324,1516,770,179,4329,2644,3535,4329,1011,224,-468,1479,53362,35731,21991,318,75,365,14324,2878,6179,5875,5562,617,9,9,9,6,7,23,365,309,244,18005,15271,9343,3550,11722,22062,15599,7867,14195,0,3850,3130,2209,1641,12025,7434,3322,8703,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,1.00E-09,1.00E-09,0.192218851,0.807781147,green,-2.926023577,8.523585382,0.152712352,2.613988606,Erockies,NA,NA,NA,2,2,2,2,2,2,2,0,2,2,2,2,2
266,Gadsden1,33.9958,-86.08133,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Alabama,2898,98,3.309999943,7369,3047,2751,296,2818,2952,2991,2801,13079,1300,800,133,3769,2643,3150,3664,729,3,-641,1370,61056,42806,27276,329,61,365,13079,2899,6029,5841,5611,418,9,9,9,6,7,23,365,365,269,17010,16740,10577,4426,12314,21985,15889,8294,13691,0,3559,2985,2133,1425,13836,8630,3843,9993,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,1.00E-09,1.00E-09,0.47936557,0.520634428,green,-0.930224724,9.863274237,-0.997662511,2.248466335,Erockies,NA,NA,NA,2,2,2,2,2,2,0,0,2,2,0,2,2
267,Etowah1,34.125153,-84.807382,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Georgia,2895,98,3.289999962,7360,3045,2747,298,2815,2947,2988,2797,12440,1215,825,117,3543,2702,3126,3397,588,-90,-717,1304,59808,41558,26351,327,63,365,12440,2895,5986,5802,5538,448,9,9,9,6,7,23,365,365,265,16468,17037,10964,4878,12159,21875,15804,8283,13592,0,4227,3509,2491,1735,13788,8520,3786,10002,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,-0.71994589,9.46528306,-1.061315979,2.114126658,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,0,0,0
268,BrownStreet1,35.78389,-80.26138,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,North_Carolina,2883,101,3.25999999,7545,3041,2731,310,2980,2835,2980,2784,11418,1167,825,104,3269,2557,3269,2659,395,-137,-672,1067,55498,37518,23498,321,75,365,11418,2884,5970,5705,5376,594,9,9,9,6,7,23,365,321,247,15554,17285,10613,4349,12936,22147,15729,8231,13916,0,4383,3696,2869,1515,13461,8099,3593,9868,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,1.00E-09,1.00E-09,0.345826075,0.654173923,green,-1.056278031,7.994661368,-2.012348698,1.990327922,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
269,Richmond1,37.53666,-77.42661,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Virginia,2881,97,3.039999962,7897,3045,2728,317,2983,2778,2983,2778,10999,1141,746,138,3233,2425,3233,2425,550,-18,-601,1152,54844,37174,23560,322,80,365,10999,2882,6000,5661,5422,578,9,9,9,6,7,23,365,307,243,15161,15875,9113,3088,12788,22180,15426,7860,14320,0,2750,2381,1867,883,14025,8122,3518,10507,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,1.00E-09,1.00E-09,0.035053115,0.964946883,green,-1.587992466,7.476564617,-2.48276513,1.508217455,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
270,ChesapeakeBeach1,36.91339,-76.071514,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Virginia,2885,51,2,7394,3014,2757,257,2976,2813,2978,2791,11819,1393,811,193,3861,2551,3731,2552,425,-61,-623,1049,56123,37894,23634,333,86,365,11819,2885,6277,5902,5688,589,9,9,9,6,7,23,365,345,248,15920,17088,10170,4250,12839,23440,15980,7750,15690,0,4373,3867,3101,1273,12323,7678,3706,8617,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,-2.329328717,8.857411895,-1.909880851,1.293460368,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,0,0,0
271,HappyJacks1,-35.99964,148.45997,invaded,AUS-NZ,AUS-NZ,Australia,2816,88,3.75,5180,2945,2711,234,2749,2880,2882,2749,11886,1459,662,260,3951,2024,2314,3951,931,70,-981,1913,30681,15569,5753,96,309,365,11886,2816,6927,6163,5497,1430,10,10,10,12,11,10,365,243,153,12697,16535,8832,2731,13805,26939,17245,7183,19756,0,3542,3127,2694,848,8213,4681,2018,6195,1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-5.42579834,1.668800297,6.586901647,0.346807287,NA,NA,NA,NA,2,2,2,2,2,2,0,0,2,0,2,2,2
272,SumnerRd1,46.698,-116.812,invaded,WESTERN_CORDILLERA,Wrockies,Idaho,2822,110,3.25999999,7788,3012,2676,336,2731,2922,2924,2725,5281,675,173,357,1863,598,763,1658,374,-457,-1671,2044,33914,20864,10956,284,118,186,2979,2849,6387,5518,4572,1815,13,13,23,12,13,10,297,231,167,8604,18438,8814,2072,16366,27184,15396,4451,22733,111,3553,3204,2924,628,13297,6237,1983,11314,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,1.00E-09,0.553157344,0.007149143,0.439693512,admixed,0.508191373,-1.530870739,1.554579109,-1.106659895,Wrockies,NA,NA,NA,0,0,0,2,0,2,2,2,0,2,2,0,2
273,ElkBisonPrairie1,36.790864,-88.06507,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Kentucky,2880,75,2.420000076,8375,3033,2725,308,2877,2941,2986,2768,13492,1395,824,135,3782,2690,3091,3603,937,141,-713,1650,54245,37265,23932,319,80,365,13492,2880,6049,5849,5649,400,9,9,9,6,7,23,365,295,240,17349,16870,9492,3044,13826,22540,15353,6936,15604,0,3335,2833,2138,1196,13839,7893,2955,10884,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,1.00E-09,1.00E-09,0.021176668,0.97882333,green,-2.402095741,8.157372103,-1.298645946,2.128889258,Erockies,NA,NA,NA,2,2,2,2,2,2,2,0,2,2,0,2,0
275,OFallon1,38.5987833,-89.9200742,invaded,SOUTHEASTERN_PLAINS_FORESTS,Erockies,Illinois,2867,95,2.730000019,9177,3043,2695,348,2922,2743,2982,2743,11933,1391,657,211,3785,2151,3350,2151,600,8,-680,1280,49563,34648,22250,310,86,298,10662,2896,5891,5629,5381,510,9,9,18,12,7,10,340,271,225,16022,17522,9542,2858,14664,23165,15455,6742,16423,54,3877,3276,2479,1399,14443,7897,2552,11891,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,1.00E-09,1.00E-09,0.495516991,0.504483007,green,-1.686961704,5.548448253,-2.646356298,2.933449574,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
276,Waterloo1,41.28668333,-96.24690333,invaded,GREAT_PLAINS,Erockies,Nebraska,2838,103,2.670000076,10326,3034,2648,386,2945,2699,2967,2699,8021,1236,209,513,3313,721,3229,721,-8,-323,-951,943,41785,28932,18133,296,102,251,6810,2895,6127,5768,5481,646,18,18,18,12,13,15,278,237,195,12045,18839,9727,2573,16267,23795,15599,6849,16946,108,4988,4378,3683,1305,13223,6690,1799,11424,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,1.00E-09,1.00E-09,0.861782368,0.13821763,green,-0.75282069,1.146650906,-3.351216428,2.781664669,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
277,Thomas01,44.951503,-74.932863,invaded,MIXED_WOOD_PLAINS,Erockies,New_York,2804,91,2.349999905,10124,2990,2603,387,2919,2679,2929,2669,10026,1027,577,182,2944,1846,2914,1971,525,12,-573,1097,32773,21126,11726,283,119,209,6655,2878,6248,5929,5551,697,19,19,19,12,12,17,254,211,165,11665,15763,7947,2012,13751,21372,13167,4401,16971,149,5049,4688,3964,1086,10009,5085,1292,8717,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,1.00E-09,1.00E-09,0.198461104,0.801538894,green,-4.711377677,-0.207216413,-3.073862088,2.467467127,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
278,Tulln1,48.307257,15.898858,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Austria,2833,85,2.920000076,7487,2983,2692,291,2929,2736,2929,2736,6391,808,306,346,2372,1028,2372,1028,215,-175,-578,793,37445,23471,12675,289,103,276,5565,2860,6544,6057,5691,853,10,10,19,12,13,10,325,246,187,10071,13577,6927,1727,11850,19684,11842,3258,16426,67,3561,3232,2857,704,10371,5633,2181,8190,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,0.101076069,0.211268794,0.11439198,0.573263157,admixed,-3.869858733,1.641262251,-1.788149009,-1.412473538,native,NA,NA,NA,2,2,2,2,2,2,NA,0,2,2,2,2,2
279,Langenzersdorf1,48.30277778,16.36638889,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Austria,2836,84,2.829999924,7600,2990,2695,295,2933,2737,2933,2737,5862,700,289,308,2055,985,2055,985,229,-214,-695,923,38475,24362,13424,291,102,261,5124,2855,6602,6045,5626,976,10,10,19,13,13,10,333,248,190,9385,13714,6888,1484,12230,20130,12225,3476,16654,51,3294,3042,2684,610,10948,5817,2160,8788,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,0.113520956,0.220157226,0.10412271,0.562199108,admixed,-3.329692892,1.505428765,-1.865555438,-1.911226694,native,NA,NA,NA,2,2,2,2,2,2,0,0,2,2,2,2,2
280,Sungbuk1,37.59605,127.0070944,invaded,Asia,Asia,South_Korea,2847,93,2.470000029,9864,3013,2636,377,2964,2715,2969,2715,15495,4451,224,1011,9759,716,9434,716,3094,481,-161,3256,44132,30581,19275,303,99,268,14571,2894,6843,5879,5416,1427,26,26,26,12,12,15,296,248,205,15446,12883,7704,2397,10486,20313,14717,8639,11674,89,2379,2128,1857,522,10548,6257,2185,8363,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,1.00E-09,1.00E-09,0.22335879,0.776641208,green,-6.126526545,6.569707652,-1.090583369,7.812713251,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,2,NA,NA,2
281,MtHermon1,33.305359,35.78454,native,MEDITERRANEAN,mediterranean,Lebanon,2812,120,3.930000067,6817,2974,2668,306,2725,2895,2897,2725,9350,2260,11,1020,5852,52,61,5852,1535,-532,-2194,3730,30174,17410,7880,291,132,132,2275,2843,5620,4714,3838,1782,13,13,23,12,11,10,296,221,160,12350,22049,12810,5492,16557,29276,21066,11355,17921,152,7065,6542,5778,1287,12235,6576,2488,9747,1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,0.991744947,0.008255051,1.00E-09,1.00E-09,pink,2.188798901,-0.127245163,6.872668338,5.07043164,native,NA,NA,NA,2,2,2,0,2,2,2,2,0,2,0,2,0
282,MtHermon2,33.317017,35.808246,native,MEDITERRANEAN,mediterranean,Lebanon,2816,121,3.940000057,6803,2979,2672,307,2729,2899,2901,2729,9373,2255,11,1013,5831,51,60,5831,1596,-436,-2064,3660,31505,18393,8574,294,128,140,2685,2841,5712,4804,3954,1758,13,13,23,12,11,10,306,226,167,12697,20741,11861,4807,15934,29335,20243,10036,19299,137,5710,5253,4633,1077,12308,6659,2494,9814,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,0.992000982,0.007999016,1.00E-09,1.00E-09,pink,1.788295601,0.101359955,6.794684649,4.447312613,native,NA,NA,NA,2,2,2,0,2,2,2,2,0,2,0,2,0
283,Noordwijk1,52.251682,4.437516,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Netherlands,2835,39,2.25999999,4830,2927,2753,174,2849,2820,2898,2775,9654,1095,438,244,3136,1718,2754,2354,608,12,-555,1163,37905,20245,8633,305,120,365,9654,2835,6728,6402,6176,552,10,10,10,7,12,9,365,287,186,13827,13255,7647,3605,9649,20228,11041,2066,18162,0,7237,5940,5025,2212,7493,4798,2731,4762,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,0.919963442,0.069636959,1.00E-09,0.010399598,pink,-6.481232669,5.00557045,1.413749926,-2.405421178,native,NA,NA,NA,2,2,2,0,2,2,2,2,0,2,2,2,2
284,Bessungen1,49.849071,8.641801,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Germany,2833,77,3.039999962,6506,2971,2718,253,2902,2791,2918,2750,8398,808,552,116,2364,1829,2301,1946,572,56,-468,1040,37323,21952,11040,290,108,365,8398,2834,6794,6168,5724,1070,10,10,10,12,12,10,365,254,183,12473,12422,6110,1451,10971,19511,11015,2445,17066,0,3251,2782,2368,882,9819,5392,2288,7531,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,0.724056235,0.275943763,1.00E-09,1.00E-09,admixed,-5.50899567,3.36801784,-0.293517243,-2.474485606,native,NA,NA,NA,2,2,2,2,0,2,2,2,2,2,2,2,2
285,MurraySettlement1,46.81907,-65.48459,invaded,MIXED_WOOD_PLAINS,Erockies,New_Brunswick,2785,92,2.339999914,10005,2975,2583,392,2741,2709,2910,2652,10498,1016,681,105,2874,2238,2727,2424,761,237,-331,1092,27733,16980,8627,276,133,187,6042,2866,6158,5959,5802,356,19,19,19,12,12,11,238,191,144,10099,12628,6038,1125,11503,19993,12500,4443,15550,166,3038,2839,2515,523,8846,4423,1111,7735,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,1.00E-09,1.00E-09,0.423614187,0.576385811,green,-6.642044281,-1.264742978,-2.353228817,2.32401959,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
286,Babaikha1,56.105421,37.396155,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Russia,2780,67,2.019999981,9435,2955,2622,333,2901,2718,2901,2660,7057,853,332,303,2502,1083,2502,1414,424,47,-514,938,25730,15437,7339,261,124,180,4402,2862,7253,6346,5530,1723,19,19,19,12,12,11,226,184,138,9704,11795,5213,825,10970,18819,9712,1211,17608,181,3461,3065,2506,955,8872,4110,990,7882,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,1.00E-09,0.059266591,0.453620367,0.487113041,green,-6.860763821,-2.465004962,-2.461945394,-0.855625464,native,NA,NA,NA,2,2,2,2,2,2,0,0,2,2,2,2,2
287,Karlsruhe1,49.03954,8.39221,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Germany,2841,77,3,6613,2980,2723,257,2798,2799,2928,2757,8482,843,582,129,2384,1861,2131,2098,637,40,-549,1186,40243,24173,12722,295,102,365,8482,2842,6677,6107,5683,994,10,10,10,7,12,15,365,265,194,12567,12932,6395,1558,11374,19711,11420,2834,16877,0,3124,2644,2215,909,10494,5758,2484,8010,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,0.700661717,0.299338281,1.00E-09,1.00E-09,admixed,-4.854157495,3.884464836,-0.065437836,-2.221454972,native,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
288,Karlsruhe3,49.04015,8.39116,native,EUROPEAN_MOUNTAIN_MIXED_FORESTS,europe,Germany,2842,77,2.99000001,6606,2980,2723,257,2798,2799,2928,2757,8438,840,579,129,2374,1852,2116,2091,618,18,-578,1196,40334,24229,12751,295,102,365,8438,2842,6676,6105,5681,995,10,10,10,7,12,15,365,265,194,12518,13164,6579,1720,11443,19710,11417,2831,16879,0,3343,2829,2370,973,10511,5767,2489,8022,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0.69904926,0.300950738,1.00E-09,1.00E-09,admixed,-4.747201144,3.890291581,-0.051857771,-2.198293936,native,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
294,BoiseHigh,43.208482,-116.995198,invaded,NORTHAMERICAN_DESERTS,Wrockies,Idaho,2813,110,2.950000048,8946,3025,2653,372,2803,2928,2931,2701,4458,558,122,405,1495,431,594,1413,262,-587,-1742,2004,32747,20633,11405,283,126,149,2246,2860,5893,5025,4019,1874,22,23,23,12,13,15,269,213,158,7447,18755,9438,2627,16128,28356,17371,6314,22042,139,4357,3879,3472,885,16046,6859,1929,14117,1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,1.00E-09,0.062665371,1.00E-09,0.937334627,green,2.037348518,-2.859912005,0.62687672,0.158604619,Wrockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
295,Arcata1,40.876563,-123.997177,invaded,MARINE_WEST_COAST_FOREST,Wrockies,California,2846,69,5.070000172,2229,2925,2789,136,2822,2876,2876,2818,14967,3246,62,812,7764,361,361,7572,2867,371,-1464,4332,41989,23739,6761,324,79,365,14967,2847,6632,6439,6295,337,13,13,13,7,11,8,365,365,246,15357,15260,8328,2396,12863,28118,16990,5859,22259,0,1937,1691,1352,585,6113,4872,4050,2063,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,0.964031344,0.035968654,1.00E-09,1.00E-09,pink,-4.711459951,8.431808763,9.502343527,1.680732197,Wrockies,NA,NA,NA,2,2,2,0,2,2,2,2,0,2,2,2,2
296,Donnelly02,39.101222,-96.607987,invaded,GREAT_PLAINS,Erockies,Kansas,2860,103,2.769999981,9783,3053,2680,373,2960,2729,2984,2729,8898,1454,174,543,3833,717,3655,717,-67,-367,-965,899,47754,33622,21726,305,91,282,8235,2899,5905,5665,5472,433,9,9,18,12,8,10,310,259,215,13025,20413,10830,3308,17105,24090,15905,7386,16704,77,5393,4642,3965,1428,15290,7722,2357,12933,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,1.00E-09,1.00E-09,0.930020566,0.069979432,green,0.531909146,3.31363164,-3.188354969,3.117084669,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
297,Martin02,35.5851836,-97.6058834,invaded,GREAT_PLAINS,Erockies,Oklahoma,2891,104,3,8845,3071,2725,346,2939,2774,3004,2774,8639,1279,298,400,3153,1050,2798,1050,-117,-568,-1562,1445,58475,41107,27399,319,72,283,8639,2869,5701,5522,5311,390,9,9,9,6,8,23,365,303,248,12742,22209,12650,4848,17361,24771,16964,8769,16002,0,5988,5106,4195,1794,18160,9418,3397,14763,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,1.00E-09,1.00E-09,0.300583897,0.699416101,green,3.321045292,5.960794655,-2.302774726,1.938857758,Erockies,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2
298,Klyueva03,53.327002,34.21267,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Russia,2794,71,2.160000086,9284,2965,2638,327,2912,2733,2912,2675,6602,812,363,268,2299,1137,2299,1291,282,-129,-622,904,28807,17906,9109,269,117,198,4293,2868,7162,6357,5692,1470,19,19,19,12,12,11,239,198,153,10338,13519,6617,1668,11851,19299,10373,1744,17555,162,4979,4301,3526,1453,8950,4417,1156,7794,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,1.00E-09,0.904427601,1.00E-09,0.095572397,blue,-5.764170928,-1.52274585,-2.5701304,-0.705924355,native,NA,NA,NA,2,2,2,2,0,2,2,2,0,2,2,2,2
299,Stanislavschi01,47.761,27.899,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Moldova,2829,82,2.609999895,8652,2991,2678,313,2924,2732,2938,2716,5694,856,271,396,2224,879,2197,898,174,-225,-667,841,37203,24327,13933,288,105,228,4547,2873,6561,5965,5503,1058,10,10,19,13,13,10,287,232,184,9162,13747,6804,1305,12443,20542,12179,3341,17201,109,2961,2719,2373,588,11239,5893,1856,9383,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,1.00E-09,1.70E-05,0.151040384,0.848942626,green,-3.362047961,0.432126844,-2.572510765,-1.001145772,native,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
300,MA1,52.076897,20.963574,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Poland,2817,73,2.640000105,7415,2965,2689,276,2912,2733,2912,2722,5829,791,309,338,2213,982,2213,1052,198,-204,-598,797,32204,19490,9712,280,113,248,4485,2858,6915,6257,5756,1159,10,10,19,12,13,10,291,224,168,9341,13182,6695,1961,11221,18840,10474,1932,16908,109,4844,4130,3473,1371,9124,4864,1803,7321,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-5.064784102,0.296345546,-1.584269423,-1.94018286,native,NA,NA,NA,0,0,0,2,0,2,2,2,0,0,2,2,2
301,ZW1,53.096042,18.331047,native,NORTHEASTERN_EUROPEAN_MIXED_FORESTS,europe,Poland,2818,71,2.660000086,7130,2963,2695,268,2909,2769,2909,2727,5006,762,239,363,1921,828,1921,877,184,-198,-595,779,32192,19237,9431,282,114,251,4022,2852,6952,6281,5771,1181,10,10,19,13,13,10,301,225,169,8224,12251,5988,1556,10695,18601,10261,1783,16818,94,4070,3495,2991,1079,9006,4835,1821,7185,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,0.010010211,0.989989787,1.00E-09,1.00E-09,blue,-5.082952054,0.186118806,-1.407549868,-2.815850957,native,NA,NA,NA,0,NA,0,2,0,2,2,2,0,2,2,2,2
